ns,key,en,hu
Items,BP_SC_RadioTransmitter_Name,Schematic - Radio Transmitter,Tervrajz – Rádióadó
Items,BP_SC_CookingPot_Name,Schematic - Sauce Pot,Tervrajz – Szószosfazék
Items,BP_SC_BasicCutting_Name,Schematic - Scissors,Tervrajz – Olló
Items,BP_SC_Screwdriver_Name,Schematic - Screwdriver,Tervrajz - Csavarhúzó
Items,BP_SC_Screws_Name,Schematic - Screws,Tervrajz - Csavarok
Items,BP_SC_Springs_Name,Schematic - Springs,Tervrajz – Rugók
Items,BP_SC_StoveHeatingElements_Name,Schematic - Stove Heating Elements,Tervrajz – Tűzhely fűtőelemek
Items,BP_SC_Syringe_Name,Schematic - Syringe,Tervrajz – Fecskendő
Items,BP_SC_TraumaBandage_Name,Schematic - Trauma Bandage,Tervrajz – Traumakötszer
Items,BP_BackpackSchool_Name,School Backpack,Iskolatáska
Items,BP_Melee_Scissors_Name,Scissors,Olló
Items,BP_Ammo_LaserGun_Description,Scofeld Industrial energy cells.,Scofeld Industrial energiacellák.
Items,BP_ScrapMetalPipe_Name,Scrap Metal Pipe,Fémhulladék cső
Items,BP_ScrapMetalSheet_Name,Scrap Metal Sheet,Fémhulladék lemez
Items,BP_Melee_CrossHeadScrewdriver_ShortName,Screwdriver,Csavarhúzó
Items,BP_Melee_FlatHeadScrewdriver_ShortName,Screwdriver,Csavarhúzó
Items,BP_Melee_WoodenSpearScrewdriver_ShortName,Screwdriver,Csavarhúzó
Items,BP_Screw_Name,Screws,Csavarok
Items,BP_SeaLamprey_Name,Sea Lamprey,Sea Lamprey
Items,BP_Seeds_Carrot_ShortName,Seeds,Magok
Items,BP_Seeds_Corn_ShortName,Seeds,Magok
Items,BP_Seeds_Cucumber_ShortName,Seeds,Magok
Items,BP_Seeds_Onion_ShortName,Seeds,Magok
Items,BP_Seeds_Potato_ShortName,Seeds,Magok
Items,BP_Seeds_Pumpkin_ShortName,Seeds,Magok
Items,BP_Seeds_Squash_ShortName,Seeds,Magok
Items,BP_Seeds_SweetPotato_ShortName,Seeds,Magok
Items,BP_Seeds_Tomato_ShortName,Seeds,Magok
Items,BP_SewingMachine_Name,Sewing Machine,Varrógép
Items,BP_Needle_Name,Sewing Needle,Varrótű
Items,BP_Shampoo_Name,Shampoo Bottle,Samponos üveg
Items,BP_ShaveBrush_Name,Shave Brush,Borotvapamacs
Items,BP_CL_BulletproofVestSheriff_Name,Sheriff Bulletproof Vest,Seriff golyóálló mellény
Items,BP_CL_Head_SheriffHat_Name,Sheriff Hat,Seriffsapka
Items,BP_CL_SheriffJacket_Name,Sheriff Jacket,Seriffkabát
Items,BP_CL_SheriffPants_Name,Sheriff Pants,Seriffnadrág
Items,BP_CL_SheriffShirtLong_Name,Sheriff Shirt,Seriffing
Items,BP_Melee_Shiv_Name,Shiv,Bökő
Items,BP_CL_Shoes_Leather_Description,Shoes made of leather.,Bőrből készült cipő.
Items,BP_CL_Shoes_Correctional_Description,Shoes made of leather. Part of a correctional officer uniform.,Bőrből készült cipő. A büntetés-végrehajtási egyenruha része.
Items,BP_CL_Shoes_Police_Description,Shoes made of leather. Part of a police uniform.,Bőrből készült cipő. A rendőr-egyenruha része.
Items,BP_ShoppingBasket_Name,Shopping Basket,Bevásárlókosár
Items,BP_ExampleNote_Name,Short Note,Rövid cetli
Items,BP_ShortheadRedhorse_Name,Shorthead Redhorse,Shorthead Redhorse
Items,BP_Firearm_DoubleBarrel_ShortName,Shotgun,Sörétes puska
Items,BP_ShotgunParts_Name,Shotgun Parts,Sörétes puska alkatrészei
Items,BP_Melee_Shovel_Name,Shovel,Lapát
Items,BP_CL_Head_ShowerCap_Name,Shower Cap,Zuhanysapka
Items,BP_SilverLamprey_Name,Silver Lamprey,Silver Lamprey
Items,BP_SilverRedhorse_Name,Silver Redhorse,Silver Redhorse
Items,BP_SC_CookbookLvl10_01_Name,Simple & Cozy Meals for One,Egyszerű és otthonos fogások egy főre
Items,BP_SC_CookbookLvl10_02_Name,Simple & Cozy Meals for Two,Egyszerű és otthonos fogások két főre
Items,BP_LockSimple_Name,Simple Lock,Egyszerű zár
Items,BP_CL_Face_SkiGoggles_Name,Ski Goggles,Síszemüveg
Items,BP_CL_SkinnyJeans_Name,Skinny Jeans,Csőfarmer
Items,BP_CL_Skirt_Name,Skirt,Szoknya
Items,BP_Melee_SledgeHammer_ShortName,Sledge,Bontókalapács
Items,BP_Melee_SledgehammerMini_ShortName,Sledge,Bontókalapács
Items,BP_Melee_SledgeHammer_Name,Sledgehammer,Bontókalapács
Items,BP_SleepingBag01_Name,Sleeping Bag,Hálózsák
Items,BP_SleepingBag02_Name,Sleeping Bag,Hálózsák
Items,BP_CL_Face_SleepingMask_Name,Sleeping Mask,Alvómaszk
Items,BP_SlimySculpin_Name,Slimy Sculpin,Slimy Sculpin
Items,BP_JuiceCarton_Small_Name,Small Juice Carton,Kis dobozos gyümölcslé
Items,BP_MetalSheetSmall_Name,Small Metal Sheet,Kis fémlemez
Items,BP_MilkCarton_Small_Name,Small Milk Carton,Kis dobozos tej
Items,BP_ScrapMetalSheetSmall_Name,Small Scrap Metal Sheet,Kis fémhulladék lemez
Items,BP_SmallmouthBass_Name,Smallmouth Bass,Smallmouth Bass
Items,BP_PeanutButterJar_Name,Smooth Peanut Butter,Krémes mogyoróvaj
Items,BP_CL_Shoes_Sneakers_Name,Sneakers,Sportcipő
Items,BP_CL_SnowPants_Name,Snow Pants,Sínadrág
Items,BP_SoccerBall_Name,Soccer Ball,Focilabda
Items,BP_SockeyeSalmon_Name,Sockeye Salmon,Sockeye Salmon
Items,BP_SodaCan_Variant0_ShortName,Soda,Üdítő
Items,BP_SodaCan_Variant1_ShortName,Soda,Üdítő
Items,BP_SodaCan_Variant2_ShortName,Soda,Üdítő
Items,BP_SodaCan_Variant3_ShortName,Soda,Üdítő
Items,BP_SodaCan_Variant4_ShortName,Soda,Üdítő
Items,BP_SmallSodaBottle_Name,Soda Bottle,Üdítősüveg
Items,BP_SmallSodaBottle_Name_Variant2,Soda Bottle (Ranked),Üdítősüveg (Ranked)
Items,BP_SmallSodaBottle_Name_Variant3,Soda Bottle (Roxy Cola),Üdítősüveg (Roxy Cola)
Items,BP_SmallSodaBottle_Name_Variant1,Soda Bottle (Sparkl),Üdítősüveg (Sparkl)
Items,BP_SodaCan_Name,Soda Can,Üdítős doboz
Items,BP_SodaCan_Variant1_Name,Soda Can (Quench),Üdítős doboz (Quench)
Items,BP_SodaCan_Variant2_Name,Soda Can (Ranked),Üdítős doboz (Ranked)
Items,BP_SodaCan_Variant0_Name,Soda Can (Roxy Cola),Üdítős doboz (Roxy Cola)
Items,BP_SodaCan_Variant3_Name,Soda Can (Sixshooter Sarsaparilla),Üdítős doboz (Sixshooter Sarsaparilla)
Items,BP_SodaCan_Variant4_Name,Soda Can (Sparkl),Üdítős doboz (Sparkl)
Items,BP_SoilBag_Name,Soil Bag,Zsák föld
Items,BP_Zombrin_Description,"Sold for a limited time online from a highly reputable online pharmacy for the low, low price of $399.99.\r\n\r\nClaims to cure the ""zombie virus"". ","Korlátozott ideig árulták online egy rendkívül megbízható online gyógyszertárban az alacsony, alacsony 399,99 dolláros áron.\r\n\r\nÁllítása szerint gyógyítja a „zombivírust”. "
Items,BP_SolderingIron_Name,Soldering Iron,Forrasztópáka
Items,BP_BlackGarlic_Description,Some aged black garlic.,Egy kis érlelt fekete fokhagyma.
Items,BP_AluminumScrap_Description,Some aluminum. ,Egy kis alumínium. 
Items,BP_Seeds_Apple_Description,Some apple seeds.,Egy kis almamag.
Items,BP_Seeds_Artichoke_Description,Some artichoke seeds.,Egy kis articsókamag.
Items,BP_Quiche_Description,Some baked food.,Egy kis sült étel.
Items,BP_Takoyaki_Description,"Some balls of takoyaki, each containing a bite of octopus and topped with bonito flakes and mayo.","Néhány gombóc takoyaki, mindegyikben egy falat polippal, tetején bonitópehellyel és majonézzel."
Items,BP_Beef_Description,Some beef.,Egy kis marhahús.
Items,BP_Seeds_Broccoli_Description,Some broccoli seeds.,Egy kis brokkolimag.
Items,BP_Seeds_Cabbage_Description,Some cabbage seeds.,Egy kis káposztamag.
Items,BP_Seeds_Cannabis_Description,Some cannabis seeds.,Egy kis kannabiszmag.
Items,BP_CardboardScrap_Description,Some cardboard scrap. ,Egy kis kartonhulladék. 
Items,BP_Seeds_Carrot_Description,Some carrot seeds.,Egy kis sárgarépamag.
Items,BP_Seeds_Cauliflower_Description,Some cauliflower seeds.,Egy kis karfiolmag.
Items,BP_Cauliflower_Description,Some cauliflower.,Egy kis karfiol.
Items,BP_Cheese_Description,Some cheese.,Egy kis sajt.
Items,BP_Chicken_Description,Some chicken. Be sure to cook this.,Egy kis csirke. Feltétlenül süsd meg.
Items,BP_IronScrap_Description,Some chunks of iron.,Néhány darab vas.
Items,BP_Wax_Description,Some chunks of wax.,Néhány darab viasz.
Items,BP_FurPelt_Description,Some clean rolls of fur pelt.,Néhány tiszta tekercs szőrmebőr.
Items,BP_HardLeatherStrips_Description,Some clean strips of hard leather.,Néhány tiszta csík kemény bőr.
Items,BP_LeatherStrips_Description,Some clean strips of leather.,Néhány tiszta bőrcsík.
Items,BP_ClothScrap_Description,Some cloth scrap. ,Egy kis szövethulladék. 
Items,BP_Coke_Description,Some coke. Coal that's been refined into a fuel that burns hot enough to melt steel.,"Egy kis koksz. Szén, amelyet olyan tüzelővé finomítottak, amely elég forrón ég az acél megolvasztásához."
Items,BP_Seeds_Corn_Description,Some corn seeds.,Egy kis kukoricamag.
Items,BP_Seeds_Cucumber_Description,Some cucumber seeds.,Egy kis uborkamag.
Items,BP_CL_DenimJeans_Description,Some denim pants.,Egy farmernadrág.
Items,BP_DenimScrap_Description,Some denim scrap.,Egy kis farmeranyag-hulladék.
Items,BP_DewormerMedication01_Description,Some dewormer medication specifically meant for animals.,"Féreghajtó gyógyszer, kifejezetten állatoknak."
Items,BP_DewormerMedication02_Description,Some dewormer medication specifically meant for horses.,"Féreghajtó gyógyszer, kifejezetten lovaknak."
Items,BP_DicedOctopus_Description,Some diced octopus.,Egy kis kockázott polip.
Items,BP_EdibleGold_Description,"Some edible gold flakes. Can turn a normal meal into a boujee meal, probably.",Egy kis ehető aranypehely. Egy hétköznapi fogást valószínűleg puccossá varázsol.
Items,BP_Escargot_Description,Some edible snails.,Néhány ehető csiga.
Items,BP_Seeds_Eggplant_Description,Some eggplant seeds.,Egy kis padlizsánmag.
Items,BP_ElectricalScrap_Description,Some electrical scrap. ,Egy kis elektromos hulladék. 
Items,BP_FishingLine_Description,Some fishing line. Useful for fishing.,Egy kis horgászzsinór. Hasznos a horgászáshoz.
Items,BP_FleaMedication_Description,Some flea medication specifically meant for animals.,"Bolha elleni gyógyszer, kifejezetten állatoknak."
Items,BP_CL_Shoes_BunnySlippers_Description,Some fuzzy bunny slippers. Super cozy.,Egy pár szőrös nyuszipapucs. Szuper kényelmes.
Items,BP_Seeds_Garlic_Description,"Some garlic cloves, used for growing more garlic.","Néhány fokhagymagerezd, több fokhagyma termesztéséhez."
Items,BP_GlassShard_Description,Some glass shards. ,Egy kis üvegszilánk. 
Items,BP_GrilledFish_Description,Some grilled food.,Egy kis grillezett étel.
Items,BP_Gunpowder_Description,Some gunpowder.\r\n\r\nUseful in crafting.,Egy kis puskapor.\r\n\r\nHasznos a barkácsoláshoz.
Items,BP_ItchCream_Description,Some itch cream specifically meant for animals.,"Viszketés elleni krém, kifejezetten állatoknak."
Items,BP_JewelryScrap_Description,Some jewelry scrap.,Egy kis ékszerhulladék.
Items,BP_LockKey_Variant1_Description,Some keys that look like they'd fit in a car.,"Néhány kulcs, amely úgy néz ki, mintha autóba illene."
Items,BP_MetalBrackets_Description,Some metal brackets. \r\n\r\nUsed in fortification & crafting.,Néhány fémkonzol. \r\n\r\nErődítéshez és barkácsoláshoz.
Items,BP_Sulfur_Description,Some mined sulfur.\r\n\r\nUseful in crafting.,Egy kis bányászott kén.\r\n\r\nHasznos a barkácsoláshoz.
Items,BP_Seeds_Onion_Description,Some onion seeds.,Egy kis hagymamag.
Items,BP_PizzaCrust_Description,Some pizza crust.,Egy kis pizzatészta-alap.
Items,BP_Pork_Description,Some pork.,Egy kis sertéshús.
Items,BP_Seeds_Potato_Description,Some potato seeds.,Egy kis krumpli vetőgumó.
Items,BP_Antibiotic_Basic_Description,Some prescription antibiotics.\r\n\r\nUsed to treat bacterial infections. Makes recovery from bacterial infections occur twice as fast.\r\n\r\nWill not treat colds.,Egy kis vényköteles antibiotikum.\r\n\r\nBakteriális fertőzések kezelésére. Kétszer gyorsabbá teszi a bakteriális fertőzésekből való felépülést.\r\n\r\nMegfázást nem gyógyít.
Items,BP_AntiDepressants_Veterinary_Description,"Some prescription antidepressants for animals. Will work on humans, but won't be as effective.\r\n\r\nUsed to reduce symptoms of depression and anxiety.","Egy kis vényköteles antidepresszáns állatoknak. Embereknél is hat, de nem olyan hatékonyan.\r\n\r\nA depresszió és szorongás tüneteinek csökkentésére."
Items,BP_AntiDepressants_Description,Some prescription antidepressants. \r\n\r\nUsed to reduce symptoms of depression and anxiety.,Egy kis vényköteles antidepresszáns. \r\n\r\nA depresszió és szorongás tüneteinek csökkentésére.
Items,BP_Seeds_Pumpkin_Description,Some pumpkin seeds.,Egy pár sütőtök-mag.
Items,BP_RawSilicaSand_Description,Some pure silica sand mined from a sandstone deposit. Contains impurities that make it heavier.\r\n\r\nAn abundant mineral commonly used to create glass.,"Egy kis tiszta kvarchomok, homokkőtelepből bányászva. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nBőségesen előforduló ásvány, amelyet gyakran használnak üveg készítésére."
Items,BP_RawBauxite_Description,"Some raw bauxite. Contains impurities that make it heavier.\r\n\r\nAn abundent stone commonly used to create aluminum, but only if crushed into a powder first.","Egy kis nyers bauxit. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nBőségesen előforduló kőzet, amelyet gyakran használnak alumínium előállítására, de csak ha előbb porrá zúzzák."
Items,BP_RawChalcopyrite_Description,Some raw chalcopyrite. Contains impurities that make it heavier.\r\n\r\nAn abundent sulfide commonly used to create copper.,"Egy kis nyers kalkopirit. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nBőségesen előforduló szulfid, amelyet gyakran használnak réz előállítására."
Items,BP_RawCoal_Description,"Some raw coal. A useful fuel that burns as hot as refined charcoal, but without the need to refine. Contains impurities that make it heavier.\r\n\r\nHowever, could this coal be refined further?","Egy kis nyers szén. Hasznos tüzelőanyag, amely olyan forrón ég, mint a finomított faszén, de finomítás nélkül. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nDe vajon tovább finomítható ez a szén?"
Items,BP_RawGraphite_Description,"Some raw graphite. A mineral commonly used to create steel, or for pencils!\r\nContains impurities that make it heavier.\r\n\r\nWould be more useful in powder form.","Egy kis nyers grafit. Ásvány, amelyet gyakran használnak acél készítéséhez, vagy ceruzákhoz!\r\nSzennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nPor formájában hasznosabb lenne."
Items,BP_RawHematite_Description,Some raw hematite. Contains impurities that make it heavier.\r\n\r\nAn abundent stone commonly used to create iron.,"Egy kis nyers hematit. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nBőségesen előforduló kőzet, amelyet gyakran használnak vas előállítására."
Items,BP_HumanFlesh_Description,"Some raw human flesh. It can't be that bad, right?","Egy kis nyers emberhús. Nem lehet olyan rossz, nem?"
Items,BP_BirdMeat_Description,Some raw meat from a bird.,Egy kis nyers hús egy madárból.
Items,BP_DeerMeat_Description,Some raw meat from a deer.,Egy kis nyers hús egy szarvasból.
Items,BP_FoxMeat_Description,Some raw meat from a fox.,Egy kis nyers hús egy rókából.
Items,BP_RabbitMeat_Description,Some raw meat from a rabbit.,Egy kis nyers hús egy nyúlból.
Items,BP_WolfMeat_Description,Some raw meat from a wolf.,Egy kis nyers hús egy farkasból.
Items,BP_RawLimestone_Description,"Some raw, pure limestone. Contains impurities that make it heavier.\r\n\r\nMore useful in a powder form.","Egy kis nyers, tiszta mészkő. Szennyeződéseket tartalmaz, amelyektől nehezebb.\r\n\r\nPor formájában hasznosabb."
Items,BP_ReinforcedMetalBrackets_Description,Some reinforced metal brackets. \r\n\r\nUsed in fortification & crafting.,Néhány megerősített fémkonzol. \r\n\r\nErődítéshez és barkácsoláshoz.
Items,BP_CL_MedicalScrubsLower_Description,Some scrubs pants typically worn by medical professionals.,"Egy munkaruha-nadrág, amilyet jellemzően egészségügyi dolgozók viselnek."
Items,BP_Seeds_Squash_Description,Some squash seeds.,Egy pár tökmag.
Items,BP_Squash_Description,Some squash.,Egy pár tök.
Items,BP_Antibiotic_Advanced_Description,Some strong antibiotics.\r\n\r\nUsed to treat bacterial infections. Makes recovery from bacterial infections occur much faster.\r\n\r\nWill not treat colds.,Egy kis erős antibiotikum.\r\n\r\nBakteriális fertőzések kezelésére. Sokkal gyorsabbá teszi a bakteriális fertőzésekből való felépülést.\r\n\r\nMegfázást nem gyógyít.
Items,BP_Seeds_SweetPotato_Description,Some sweet potato seeds.,Egy kis édesburgonya vetőgumó.
Items,BP_Seeds_Tomato_Description,Some tomato seeds.,Egy kis paradicsommag.
Items,BP_UrinaryMedication_Description,Some urinary medication specifically meant for animals.,"Húgyúti gyógyszer, kifejezetten állatoknak."
Items,BP_DuckEggCustard_Description,Some vanilla custard topped with manuka honey.,"Egy kis vaníliapuding, tetején manuka mézzel."
Items,BP_VegetableStirFry_Description,Some vegetable stir fry.,Egy kis zöldséges wok.
Items,BP_Antibiotic_Veterinary_Description,"Some veterinary antibiotics used for animals. Will work on humans, but won't be as effective.\r\n\r\nUsed to treat bacterial infections. Makes recovery from bacterial infections occur slightly faster.\r\n\r\nWill not treat colds.","Egy kis állatgyógyászati antibiotikum állatoknak. Embereknél is hat, de nem olyan hatékonyan.\r\n\r\nBakteriális fertőzések kezelésére. Kissé gyorsabbá teszi a bakteriális fertőzésekből való felépülést.\r\n\r\nMegfázást nem gyógyít."
Items,BP_Seeds_Watermelon_Description,Some watermelon seeds.,Egy kis görögdinnyemag.
Items,BP_WoodScrap_Description,Some wood scrap. ,Egy kis fahulladék. 
Items,BP_ID_Description,Someone's ID. Probably not yours.,Valakinek az igazolványa. Valószínűleg nem a tiéd.
Items,BP_CL_Head_TinFoilHat_Description,"Something big is about to happen, you can feel it...","Valami nagy dolog fog történni, érzed..."
Items,BP_CL_Face_SpaMask_Description,Sometimes you gotta spoil yourself.,Néha el kell kényeztetned magad.
Items,BP_MayoJar_Variant0_Name,Sour Cream,Tejföl
Items,BP_Sourdough_Name,Sourdough,Kovászos kenyér
Items,BP_CL_Face_SpaMask_Name,Spa Mask,Spa maszk
Items,BP_PastaBox02Spaghetti_Name,Spaghetti,Spagetti
Items,BP_SpaghettiCarbonara_Name,Spaghetti Carbonara,Spagetti carbonara
Items,BP_Melee_Spatula_Name,Spatula,Spatula
Items,BP_DrivingMag_Name,Speed Weekly Magazine,Speed heti magazin
Items,BP_SpicyScrambledEggs_Name,Spicy Scrambled Eggs,Csípős rántotta
Items,BP_Melee_BaseballBatSpiked_Name,Spiked Baseball Bat,Tüskés bézbózütő
Items,BP_Melee_WoodenOarSpiked_Name,Spiked Wooden Oar,Szöges fa evező
Items,BP_Melee_PlankSpiked_Name,Spiked Wooden Plank,Szöges fadeszka
Items,BP_Splake_Name,Splake,Splake
Items,BP_Sponge_Name,Sponge,Szivacs
Items,BP_Melee_Spoon_Name,Spoon,Kanál
Items,BP_CarTire_Sport_Name,Sport Car Tire,Sportgumi
Items,BP_SpotfinShiner_Name,Spotfin Shiner,Spotfin Shiner
Items,BP_SpottailShiner_Name,Spottail Shiner,Spottail Shiner
Items,BP_SprayBottle_Name,Spray Bottle,Szórófejes flakon
Items,BP_SprayCan_Name,Spray Paint Can,Festékspray
Items,BP_Springs_Name,Springs,Rugók
Items,BP_Squash_Name,Squash,Tök
Items,BP_SquashHalf_Name,Squash Half,Fél tök
Items,BP_Seeds_Squash_Name,Squash Seeds,Tökmag
Items,BP_SquashSoup_Name,Squash Soup,Tökleves
Items,BP_LockStandard_Name,Standard Lock,Normál zár
Items,BP_StapleGun_Name,Staple Gun,Tűzőpisztoly
Items,BP_Stapler_Name,Stapler,Tűzőgép
Items,BP_CL_BulletproofVestStateTrooper_Name,State Trooper Bulletproof Vest,Állami rendőr golyóálló mellénye
Items,BP_CL_Head_StateTrooperHat_Name,State Trooper Hat,Állami rendőr sapka
Items,BP_CL_StateTrooperJacket_Name,State Trooper Jacket,Állami rendőr dzseki
Items,BP_CL_StateTrooperPants_Name,State Trooper Pants,Állami rendőr nadrág
Items,BP_CL_StateTrooperShirtLong_Name,State Trooper Shirt,Állami rendőr ing
Items,BP_SteamedBunHotdog_Name,Steamed Bun Hotdog,Gőzölt kiflis hot dog
Items,BP_Melee_SteelChair_Name,Steel Folding Chair,Acél összecsukható szék
Items,BP_SteelScrap_Name,Steel Scrap,Acélhulladék
Items,BP_SteelWool_Name,Steel Wool,Acélgyapot (fém dörzsi)
Items,BP_Steroid_Name,Steroid Vial,Szteroidos fiola
Items,BP_Stethoscope01_Name,Stethoscope,Sztetoszkóp
Items,BP_ScavengingMag_Name,Stockpile Magazine,Stockpile magazin
Items,BP_Stonecat_Name,Stonecat,Stonecat
Items,BP_Firearm_PumpShotgun_Description,Stopping power.,Megállító erő.
Items,BP_StoveHeatingElements_Name,Stove Heating Elements,Tűzhely fűtőelemek
Items,BP_Melee_StraightRazor_Name,Straight Razor,Borotvapenge
Items,BP_ManukaHoney_Description,Straight from the mānuka tree. ,Egyenesen a manukafáról. 
Items,BP_Melee_Strainer_Name,Strainer,Szűrő
Items,BP_CL_Head_StrawHat_Name,Straw Hat,Szalmakalap
Items,BP_BoxedBoomTarts_Name,Strawberry Boom Tarts ,Epres Boom Tarts 
Items,BP_Donut01_Name,Strawberry Donut,Epres fánk
Items,BP_JamStrawberry_Name,Strawberry Jam,Eperlekvár
Items,BP_StringTrimmer_Name,String Trimmer,Damilos fűkasza
Items,BP_StripedShiner_Name,Striped Shiner,Striped Shiner
Items,BP_ParaAramidFiber_Description,Strong fiber typically used inside bulletproof vests and armors.,"Erős szál, amilyet jellemzően golyóálló mellényekben és páncélokban használnak."
Items,BP_VitalityMag_Name,Structural Fitness Magazine,Structural Fitness magazin
Items,BP_SugarBag_Name,Sugar Bag,Zacskó cukor
Items,BP_CL_SuitJacket_Name,Suit Jacket,Öltönykabát
